date,iso_a3,currency_code,name,local_price,dollar_ex,dollar_price,USD_raw,EUR_raw,GBP_raw,JPY_raw,CNY_raw,GDP_dollar,adj_price,USD_adjusted,EUR_adjusted,GBP_adjusted,JPY_adjusted,CNY_adjusted
1/1/2012,SAU,SAR,Saudi Arabia,10,3.7502,2.666524452,-0.36469,-0.39817,-0.30258,-0.35903,0.09353,16995.78,3.357566717,-0.1,-0.233,-0.119,-0.131,-0.096
1/1/2012,SGP,SGD,Singapore,4.85,1.2928,3.75154703,-0.10618,-0.15328,-0.01879,-0.09822,0.5385,43116.689,4.565535367,-0.068,-0.206,-0.088,-0.101,-0.065
1/1/2012,SWE,SEK,Sweden,41,6.9338,5.913063544,0.4088,0.33457,0.54655,0.42135,1.42493,48874.608,4.831811922,0.387,0.182,0.358,0.339,0.392
1/1/2012,THA,THB,Thailand,78,31.75,2.456692913,-0.41469,-0.44553,-0.35746,-0.40947,0.00748,4991.525,2.802426629,-0.006,-0.153,-0.027,-0.041,-0.003
1/1/2012,TUR,TRY,Turkey,6.6,1.86295,3.54276819,-0.15593,-0.20041,-0.0734,-0.14841,0.45288,10398.685,3.052482237,0.316,0.121,0.288,0.27,0.32
1/1/2012,TWN,TWD,Taiwan,75,29.9795,2.501709501,-0.40396,-0.43537,-0.34568,-0.39865,0.02594,18457.752,3.425176016,-0.172,-0.294,-0.19,-0.201,-0.169
1/1/2012,UKR,UAH,Ukraine,17,8.0405,2.114296375,-0.49626,-0.52281,-0.44701,-0.49178,-0.13293,,,,,,,
1/1/2012,URY,UYU,Uruguay,90,19.45,4.627249357,0.10246,0.04436,0.21025,0.11228,0.89762,,,,,,,
1/1/2012,USA,USD,United States,4.19722,1,4.19722,0,-0.0527,0.09777,0.00891,0.72127,47283.633,4.758236843,0,-0.148,-0.021,-0.035,0.004
1/1/2012,ZAF,ZAR,South Africa,19.95,8.1304,2.453753813,-0.41539,-0.44619,-0.35823,-0.41018,0.00628,7157.801,2.902606661,-0.042,-0.183,-0.062,-0.075,-0.038
7/1/2012,ARE,AED,UAE,12,3.67295,3.267128602,-0.24503,-0.24797,-0.21508,-0.20139,0.33368,,,,,,,
7/1/2012,ARG,ARS,Argentina,19,4.56625,4.160963592,-0.03848,-0.04223,-0.00034,0.0171,0.69855,9138.177,3.005568009,0.489,0.341,0.387,0.51,0.582
7/1/2012,AUS,AUD,Australia,4.56,0.974326497,4.680155999,0.08149,0.07728,0.1244,0.14401,0.91049,55589.549,5.012892059,0.004,-0.096,-0.064,0.018,0.067
7/1/2012,BRA,BRL,Brazil,10.08,2.04215,4.935974341,0.14061,0.13616,0.18586,0.20654,1.01492,10816.487,3.078093574,0.725,0.553,0.607,0.749,0.833
7/1/2012,CAN,CAD,Canada,5.12,1.01945,5.022315955,0.16056,0.15603,0.2066,0.22764,1.05016,46214.914,4.607781736,0.172,0.056,0.092,0.189,0.246
7/1/2012,CHE,CHF,Switzerland,6.5,0.9906,6.56167979,0.51627,0.51036,0.57643,0.60392,1.67855,67245.997,5.516607394,0.279,0.152,0.192,0.297,0.36
7/1/2012,CHL,CLP,Chile,2050,493.05,4.157793327,-0.03922,-0.04296,-0.0011,0.01632,0.69726,11827.958,3.121802726,0.432,0.29,0.335,0.452,0.522
7/1/2012,CHN,CNY,China,15.65,6.3885,2.44971433,-0.43392,-0.43613,-0.41146,-0.4012,0,4382.136,2.800043068,-0.059,-0.153,-0.123,-0.046,0
7/1/2012,COL,COP,Colombia,8600,1804.475,4.765929148,0.10131,0.09702,0.145,0.16497,0.9455,6273.372,2.8817699,0.779,0.602,0.657,0.803,0.89
7/1/2012,CZE,CZK,Czech Republic,70.33,21.048,3.34141011,-0.22787,-0.23088,-0.19723,-0.18323,0.364,18288.284,3.400975702,0.057,-0.049,-0.015,0.071,0.123
7/1/2012,DNK,DKK,Denmark,28.5,6.1356,4.645022492,0.07337,0.06919,0.11596,0.13542,0.89615,56147.143,5.03698762,-0.008,-0.107,-0.076,0.006,0.054
7/1/2012,EGY,EGP,Egypt,16,6.0665,2.637435094,-0.39054,-0.39292,-0.36636,-0.35531,0.07663,2788.829,2.731190775,0.039,-0.065,-0.032,0.053,0.104
7/1/2012,EUZ,EUR,Euro area,3.583482241,0.824844311,4.344434693,0.00391,0,0.04374,0.06194,0.77345,36947,4.207283196,0.11,0,0.035,0.126,0.18
7/1/2012,GBR,GBP,Britain,2.69,0.646266197,4.1623715,-0.03816,-0.04191,0,0.01744,0.69913,36119.846,4.171539018,0.073,-0.034,0,0.088,0.14
7/1/2012,HKG,HKD,Hong Kong,16.5,7.75815,2.126795692,-0.50854,-0.51046,-0.48904,-0.48013,-0.13182,31590.681,3.975818172,-0.425,-0.482,-0.464,-0.417,-0.389
7/1/2012,HUN,HUF,Hungary,830,238.2151,3.484245961,-0.19486,-0.198,-0.16292,-0.14832,0.42231,12879.296,3.167234668,0.183,0.065,0.103,0.2,0.257
7/1/2012,IDN,IDR,Indonesia,24200,9482.5,2.552069602,-0.41027,-0.41257,-0.38687,-0.37618,0.04178,3015.374,2.740980566,0.001,-0.098,-0.067,0.015,0.064
7/1/2012,IND,INR,India,89,56.165,1.584616754,-0.63383,-0.63525,-0.6193,-0.61266,-0.35314,1264.839,2.665333909,-0.361,-0.424,-0.404,-0.352,-0.32
7/1/2012,ISR,ILS,Israel,11.9,4.07625,2.919349893,-0.3254,-0.32803,-0.29863,-0.2864,0.19171,28685.616,3.85028029,-0.185,-0.266,-0.24,-0.173,-0.133
7/1/2012,JPN,JPY,Japan,320,78.22,4.091025313,-0.05464,-0.05833,-0.01714,0,0.67,42820.392,4.461092729,-0.014,-0.112,-0.081,0,0.048
7/1/2012,KOR,KRW,South Korea,3700,1151,3.214596003,-0.25717,-0.26007,-0.2277,-0.21423,0.31223,20590.962,3.500482363,-0.012,-0.111,-0.08,0.001,0.05
7/1/2012,LKA,LKR,Sri Lanka,290,131,2.213740458,-0.48845,-0.49044,-0.46815,-0.45888,-0.09633,,,,,,,
7/1/2012,MEX,MXN,Mexico,37,13.687,2.703295098,-0.37532,-0.37776,-0.35054,-0.33921,0.10351,9565.962,3.024054074,-0.039,-0.134,-0.104,-0.025,0.022
7/1/2012,MYS,MYR,Malaysia,7.4,3.1735,2.331810304,-0.46116,-0.46326,-0.43979,-0.43002,-0.04813,8423.176,2.974670349,-0.157,-0.241,-0.214,-0.145,-0.104
7/1/2012,NOR,NOK,Norway,43,6.09205,7.058379363,0.63105,0.62469,0.69576,0.72533,1.88131,84443.634,6.259776624,0.213,0.092,0.13,0.23,0.289
7/1/2012,NZL,NZD,New Zealand,5.1,1.273560876,4.004520001,-0.07463,-0.07824,-0.03792,-0.02115,0.63469,32145.233,3.999782277,0.077,-0.03,0.003,0.092,0.144
7/1/2012,PAK,PKR,Pakistan,285,94.605,3.012525765,-0.30386,-0.30658,-0.27625,-0.26363,0.22975,1049.749,2.656039128,0.22,0.098,0.137,0.237,0.296
7/1/2012,PHL,PHP,Philippines,118,42.2,2.796208531,-0.35385,-0.35637,-0.32822,-0.3165,0.14144,2007.362,2.69742089,0.115,0.004,0.039,0.13,0.185
7/1/2012,POL,PLN,Poland,9.1,3.46035,2.629791784,-0.39231,-0.39468,-0.3682,-0.35718,0.07351,12300.126,3.142206734,-0.1,-0.189,-0.161,-0.087,-0.043
7/1/2012,RUS,RUB,Russia,75,32.76525,2.289010461,-0.47105,-0.47312,-0.45007,-0.44048,-0.0656,10437.49,3.061715806,-0.196,-0.276,-0.251,-0.185,-0.145
7/1/2012,SAU,SAR,Saudi Arabia,10,3.75025,2.666488901,-0.38383,-0.38623,-0.35938,-0.34821,0.08849,16995.78,3.345122145,-0.143,-0.228,-0.201,-0.131,-0.089
7/1/2012,SGP,SGD,Singapore,4.4,1.2585,3.496225665,-0.19209,-0.19524,-0.16004,-0.14539,0.4272,43116.689,4.473896745,-0.16,-0.243,-0.217,-0.148,-0.107
7/1/2012,SWE,SEK,Sweden,39.97301987,6.9777,5.728681352,0.32379,0.31863,0.3763,0.4003,1.33851,48874.608,4.722716291,0.305,0.175,0.216,0.323,0.386
7/1/2012,THA,THB,Thailand,82,31.7,2.586750789,-0.40225,-0.40458,-0.37854,-0.3677,0.05594,4991.525,2.826376869,-0.016,-0.114,-0.083,-0.002,0.046
7/1/2012,TUR,TRY,Turkey,8.25,1.8269,4.515846516,0.04352,0.03946,0.08492,0.10384,0.84342,10398.685,3.060038908,0.587,0.429,0.479,0.609,0.687
7/1/2012,TWN,TWD,Taiwan,75,30.1955,2.483813813,-0.42604,-0.42828,-0.40327,-0.39286,0.01392,18457.752,3.408298999,-0.216,-0.294,-0.27,-0.205,-0.167
7/1/2012,UKR,UAH,Ukraine,15,8.0855,1.85517284,-0.57131,-0.57298,-0.5543,-0.54653,-0.2427,,,,,,,
7/1/2012,URY,UYU,Uruguay,99,21.87,4.526748971,0.04604,0.04197,0.08754,0.10651,0.84787,,,,,,,
7/1/2012,USA,USD,United States,4.3275,1,4.3275,0,-0.0039,0.03967,0.0578,0.76653,47283.633,4.653964772,0,-0.1,-0.068,0.014,0.063
7/1/2012,ZAF,ZAR,South Africa,19.95,8.4683,2.355844739,-0.45561,-0.45773,-0.43401,-0.42414,-0.03832,7157.801,2.919989129,-0.132,-0.219,-0.191,-0.12,-0.078
1/1/2013,ARE,AED,UAE,12,3.67305,3.267039654,-0.25195,-0.33025,-0.23096,-0.07027,0.27014,,,,,,,
1/1/2013,ARG,ARS,Argentina,19,4.9765,3.817944338,-0.12581,-0.21732,-0.10128,0.0865,0.48432,10959.082,3.256147146,0.316,0.091,0.237,0.599,0.373
1/1/2013,AUS,AUD,Australia,4.7,0.959094615,4.900454998,0.12205,0.0046,0.15354,0.39456,0.90517,66371.218,5.69545441,-0.034,-0.199,-0.092,0.174,0.008
1/1/2013,BRA,BRL,Brazil,11.25,1.99335,5.64376552,0.29225,0.15698,0.32851,0.60609,1.19415,12788.551,3.336682519,0.898,0.574,0.785,1.307,0.981
1/1/2013,CAN,CAD,Canada,5.41,1.0029,5.394356367,0.23514,0.10585,0.2698,0.53512,1.09719,50496.043,4.996610574,0.212,0.005,0.139,0.473,0.264
1/1/2013,CHE,CHF,Switzerland,6.5,0.9123,7.124849282,0.63137,0.4606,0.67715,1.02758,1.76996,83072.845,6.430679633,0.243,0.031,0.169,0.511,0.297
1/1/2013,CHL,CLP,Chile,2050,471.75,4.345521993,-0.00501,-0.10916,0.02291,0.23664,0.68943,14403.111,3.407757345,0.431,0.187,0.345,0.739,0.493
1/1/2013,CHN,CNY,China,16,6.2204,2.572181853,-0.41105,-0.4727,-0.39452,-0.26801,0,5416.668,3.012163577,-0.042,-0.205,-0.099,0.165,0
1/1/2013,COL,COP,Colombia,8600,1773.175,4.850057101,0.11051,-0.00573,0.14168,0.38022,0.88558,7114.33,3.08689665,0.763,0.462,0.658,1.143,0.84
1/1/2013,CRI,CRC,Costa Rica,2200,500.83,4.392708105,0.0058,-0.09949,0.03402,0.25007,0.70778,,,,,,,
1/1/2013,CZE,CZK,Czech Republic,70.33,18.89495,3.722158566,-0.14774,-0.23695,-0.12382,0.05924,0.44708,20435.875,3.673326697,0.137,-0.057,0.069,0.382,0.187
1/1/2013,DNK,DKK,Denmark,28.5,5.49795,5.183750307,0.18692,0.06267,0.22023,0.47518,1.01531,59708.962,5.402174081,0.077,-0.107,0.012,0.309,0.124
1/1/2013,EGY,EGP,Egypt,16,6.68575,2.393149609,-0.45204,-0.5094,-0.43667,-0.31896,-0.0696,2931.827,2.902777959,-0.075,-0.233,-0.13,0.125,-0.035
1/1/2013,EUZ,EUR,Euro area,3.594849572,0.736946829,4.878031129,0.11692,0,0.14826,0.38818,0.89646,40137.01059,4.540593809,0.206,0,0.134,0.465,0.258
1/1/2013,GBR,GBP,Britain,2.69,0.633211968,4.248182498,-0.0273,-0.12912,0,0.20894,0.65159,38811.424,4.482239931,0.064,-0.118,0,0.293,0.11
1/1/2013,HKG,HKD,Hong Kong,17,7.7591,2.190975757,-0.49833,-0.55085,-0.48426,-0.3765,-0.1482,34259.337,4.281851719,-0.426,-0.524,-0.46,-0.302,-0.401
1/1/2013,HUN,HUF,Hungary,830,217.46935,3.816629792,-0.12611,-0.21759,-0.10159,0.08613,0.48381,14050.009,3.39221338,0.263,0.047,0.187,0.535,0.318
1/1/2013,IDN,IDR,Indonesia,27939,9767.5,2.860404402,-0.34505,-0.41361,-0.32668,-0.18599,0.11205,3511.799,2.928309008,0.096,-0.091,0.031,0.332,0.144
1/1/2013,IND,INR,India,89,53.395,1.666822736,-0.61835,-0.6583,-0.60764,-0.52566,-0.35198,1513.618,2.840346735,-0.341,-0.454,-0.381,-0.2,-0.313
1/1/2013,ISR,ILS,Israel,14.9,3.72455,4.00048328,-0.08401,-0.1799,-0.05831,0.13845,0.55529,32350.817,4.197836428,0.069,-0.113,0.005,0.3,0.116
1/1/2013,JPN,JPY,Japan,320,91.065,3.513973535,-0.19541,-0.27963,-0.17283,0,0.36615,45869.72,4.792954405,-0.177,-0.318,-0.226,0,-0.141
1/1/2013,KOR,KRW,South Korea,3700,1085.475,3.408645984,-0.21952,-0.30123,-0.19762,-0.02997,0.3252,22424.062,3.760849022,0.017,-0.156,-0.044,0.236,0.061
1/1/2013,LKA,LKR,Sri Lanka,350,126.45,2.767892448,-0.36624,-0.43258,-0.34845,-0.21232,0.07609,,,,,,,
1/1/2013,MEX,MXN,Mexico,37,12.7384,2.904603404,-0.33493,-0.40455,-0.31627,-0.17341,0.12924,10146.041,3.220356127,0.012,-0.16,-0.048,0.23,0.056
1/1/2013,MYS,MYR,Malaysia,7.95,3.083,2.578657152,-0.40957,-0.47137,-0.393,-0.26617,0.00252,10084.608,3.217651774,-0.101,-0.254,-0.154,0.093,-0.062
1/1/2013,NOR,NOK,Norway,43,5.4831,7.842279003,0.79564,0.60767,0.84603,1.23174,2.04888,97607.32,7.070504282,0.245,0.032,0.17,0.513,0.299
1/1/2013,NZL,NZD,New Zealand,5.2,1.202428906,4.324580001,-0.0098,-0.11346,0.01798,0.23068,0.68129,35973.02,4.357290056,0.114,-0.076,0.047,0.354,0.162
1/1/2013,PAK,PKR,Pakistan,290,97.665,2.969333948,-0.32011,-0.39128,-0.30103,-0.15499,0.1544,1199.111,2.826501767,0.179,-0.022,0.108,0.433,0.23
1/1/2013,PER,PEN,Peru,10,2.5595,3.907013088,-0.10541,-0.19906,-0.08031,0.11185,0.51895,5904.494,3.03363825,0.445,0.199,0.359,0.757,0.508
1/1/2013,PHL,PHP,Philippines,118,40.6,2.906403941,-0.33452,-0.40419,-0.31585,-0.1729,0.12994,2344.889,2.87694026,0.134,-0.06,0.066,0.378,0.183
1/1/2013,POL,PLN,Poland,9.1,3.092,2.943078913,-0.32612,-0.39667,-0.30721,-0.16246,0.1442,13468.655,3.366621495,-0.019,-0.186,-0.078,0.192,0.024
1/1/2013,RUS,RUB,Russia,72.88,30.045,2.425694791,-0.44459,-0.50273,-0.429,-0.3097,-0.05695,12993.358,3.345698363,-0.186,-0.325,-0.235,-0.011,-0.151
1/1/2013,SAU,SAR,Saudi Arabia,11,3.7502,2.933176897,-0.32839,-0.3987,-0.30955,-0.16528,0.14035,21196.287,3.706800926,-0.112,-0.263,-0.165,0.079,-0.073
1/1/2013,SGP,SGD,Singapore,4.5,1.23485,3.644167308,-0.1656,-0.25294,-0.14218,0.03705,0.41676,49270.872,4.942677108,-0.173,-0.314,-0.222,0.006,-0.137
1/1/2013,SWE,SEK,Sweden,40.55930138,6.3492,6.388096355,0.46268,0.30956,0.50372,0.81791,1.48353,57638.234,5.311018204,0.35,0.12,0.269,0.641,0.409
1/1/2013,THA,THB,Thailand,87,29.755,2.92387834,-0.33052,-0.4006,-0.31173,-0.16793,0.13673,5394.714,3.011197136,0.09,-0.096,0.025,0.324,0.137
1/1/2013,TUR,TRY,Turkey,8.45,1.76875,4.777385159,0.09388,-0.02063,0.12457,0.35954,0.85733,10362.609,3.229889705,0.66,0.377,0.561,1.017,0.732
1/1/2013,TWN,TWD,Taiwan,75,29.502,2.542200529,-0.41791,-0.47885,-0.40158,-0.27655,-0.01166,20082.918,3.657789115,-0.22,-0.353,-0.267,-0.052,-0.186
1/1/2013,UKR,UAH,Ukraine,19,8.144,2.333005894,-0.46581,-0.52173,-0.45082,-0.33608,-0.09299,,,,,,,
1/1/2013,URY,UYU,Uruguay,105,19.28,5.446058091,0.24698,0.11645,0.28197,0.54983,1.11729,,,,,,,
1/1/2013,USA,USD,United States,4.367395833,1,4.367395833,0,-0.10468,0.02806,0.24287,0.69793,48327.861,4.901164657,0,-0.171,-0.06,0.215,0.044
1/1/2013,ZAF,ZAR,South Africa,20.9,9.047,2.310158063,-0.47104,-0.52642,-0.4562,-0.34258,-0.10187,8078.451,3.129338388,-0.172,-0.313,-0.221,0.007,-0.135
7/1/2013,ARE,AED,UAE,12,3.673,3.267084127,-0.28301,-0.29882,-0.18731,0.02204,0.25254,,,,,,,
7/1/2013,ARG,ARS,Argentina,21,5.4125,3.879907621,-0.14852,-0.16729,-0.03487,0.21374,0.48748,10959.082,3.122281494,0.286,0.165,0.332,0.792,0.375
7/1/2013,AUS,AUD,Australia,5.035,1.089858863,4.619864251,0.01387,-0.00848,0.1492,0.44522,0.77117,66371.218,5.484971452,-0.128,-0.211,-0.097,0.215,-0.068
7/1/2013,BRA,BRL,Brazil,12,2.27065,5.284830335,0.1598,0.13423,0.31461,0.65324,1.0261,12788.551,3.200287295,0.709,0.548,0.77,1.382,0.827
7/1/2013,CAN,CAD,Canada,5.53,1.05125,5.260404281,0.15444,0.12899,0.30854,0.6456,1.01674,50496.043,4.808077918,0.132,0.025,0.173,0.578,0.211
7/1/2013,CHE,CHF,Switzerland,6.5,0.9674,6.719040728,0.47455,0.44204,0.67137,1.1019,1.57595,83072.845,6.197103654,0.122,0.016,0.162,0.564,0.2
7/1/2013,CHL,CLP,Chile,2000,508.155,3.935806988,-0.13625,-0.1553,-0.02096,0.23123,0.50891,14403.111,3.269129699,0.246,0.128,0.291,0.737,0.332
7/1/2013,CHN,CNY,China,16,6.1341,2.608369606,-0.42757,-0.44019,-0.35116,-0.18403,0,5416.668,2.885961315,-0.065,-0.153,-0.031,0.304,0
7/1/2013,COL,COP,Colombia,8600,1921,4.476834982,-0.01752,-0.03918,0.11362,0.40048,0.71633,7114.33,2.958347064,0.566,0.418,0.622,1.183,0.674
7/1/2013,CRI,CRC,Costa Rica,2150,498.675,4.311425277,-0.05382,-0.07468,0.07248,0.34874,0.65292,,,,,,,
7/1/2013,CZE,CZK,Czech Republic,70.45,20.1828,3.490595953,-0.23396,-0.25085,-0.13171,0.09196,0.33823,20435.875,3.526357664,0.024,-0.072,0.061,0.428,0.095
7/1/2013,DNK,DKK,Denmark,28.5,5.8006,4.913284833,0.07826,0.05449,0.22219,0.53701,0.88366,59708.962,5.200902898,-0.022,-0.115,0.013,0.363,0.045
7/1/2013,EGY,EGP,Egypt,16.75,7.00915,2.38973342,-0.47555,-0.48711,-0.40555,-0.25242,-0.08382,2931.827,2.78001144,-0.11,-0.194,-0.078,0.24,-0.049
7/1/2013,EUZ,EUR,Euro area,3.623870489,0.777756173,4.659391484,0.02254,0,0.15903,0.45759,0.78632,40137.01059,4.36638439,0.104,0,0.144,0.539,0.181
7/1/2013,GBR,GBP,Britain,2.69,0.669142494,4.020070499,-0.11776,-0.13721,0,0.25759,0.54122,38811.424,4.309863376,-0.035,-0.126,0,0.345,0.032
7/1/2013,HKG,HKD,Hong Kong,17,7.75665,2.191667795,-0.51902,-0.52962,-0.45482,-0.31438,-0.15976,34259.337,4.115769248,-0.449,-0.501,-0.429,-0.232,-0.411
7/1/2013,HUN,HUF,Hungary,860,228.462,3.76430216,-0.17389,-0.1921,-0.06362,0.17758,0.44316,14050.009,3.254073962,0.197,0.084,0.24,0.669,0.28
7/1/2013,IDN,IDR,Indonesia,27939,9965,2.803712995,-0.3847,-0.39827,-0.30257,-0.12292,0.07489,3511.799,2.804740572,0.035,-0.063,0.072,0.442,0.106
7/1/2013,IND,INR,India,90,59.98,1.500500167,-0.6707,-0.67796,-0.62675,-0.5306,-0.42474,1513.618,2.719541146,-0.429,-0.483,-0.408,-0.204,-0.39
7/1/2013,ISR,ILS,Israel,17.5,3.64595,4.799846405,0.05337,0.03014,0.19397,0.50153,0.84017,32350.817,4.034392831,0.231,0.115,0.275,0.716,0.316
7/1/2013,JPN,JPY,Japan,320,100.105,3.196643524,-0.29847,-0.31394,-0.20483,0,0.22553,45869.72,4.610818479,-0.283,-0.35,-0.257,0,-0.233
7/1/2013,KOR,KRW,South Korea,3900,1135.7,3.434005459,-0.24638,-0.26299,-0.14578,0.07425,0.31653,22424.062,3.61113096,-0.016,-0.109,0.02,0.372,0.052
7/1/2013,LKA,LKR,Sri Lanka,370,130.8,2.828746177,-0.37921,-0.39289,-0.29634,-0.11509,0.08449,,,,,,,
7/1/2013,MEX,MXN,Mexico,37,12.94115,2.859096757,-0.37255,-0.38638,-0.28879,-0.10559,0.09612,10146.041,3.087614651,-0.042,-0.132,-0.007,0.336,0.025
7/1/2013,MYS,MYR,Malaysia,7.3,3.1805,2.295236598,-0.49629,-0.5074,-0.42906,-0.28199,-0.12005,10084.608,3.084995241,-0.23,-0.303,-0.202,0.073,-0.177
7/1/2013,NOR,NOK,Norway,46,6.1281,7.506404922,0.64735,0.61103,0.86723,1.34821,1.87781,97607.32,6.816831761,0.14,0.032,0.181,0.588,0.218
7/1/2013,NZL,NZD,New Zealand,5.5,1.279344975,4.299075001,-0.05653,-0.07733,0.0694,0.34487,0.64818,35973.02,4.188838108,0.062,-0.038,0.1,0.48,0.136
7/1/2013,PAK,PKR,Pakistan,300,100.035,2.998950367,-0.34185,-0.35636,-0.25401,-0.06184,0.14974,1199.111,2.706131041,0.147,0.039,0.188,0.598,0.226
7/1/2013,PER,PEN,Peru,10,2.783,3.5932447,-0.21143,-0.22882,-0.10617,0.12407,0.37758,5904.494,2.90676148,0.279,0.158,0.325,0.783,0.368
7/1/2013,PHL,PHP,Philippines,115.21,43.44,2.652163904,-0.41796,-0.43079,-0.34027,-0.17033,0.01679,2344.889,2.754985288,-0.004,-0.098,0.032,0.389,0.065
7/1/2013,POL,PLN,Poland,9.2,3.3655,2.733620562,-0.40008,-0.41331,-0.32001,-0.14485,0.04802,13468.655,3.229285904,-0.124,-0.207,-0.092,0.221,-0.063
7/1/2013,RUS,RUB,Russia,87,32.9389,2.641253958,-0.42035,-0.43313,-0.34298,-0.17374,0.01261,12993.358,3.209019956,-0.148,-0.229,-0.118,0.187,-0.089
7/1/2013,SAU,SAR,Saudi Arabia,10,3.7502,2.666524452,-0.41481,-0.42771,-0.3367,-0.16584,0.0223,21196.287,3.558780485,-0.225,-0.298,-0.197,0.081,-0.171
7/1/2013,SGP,SGD,Singapore,4.7,1.2747,3.687142073,-0.19082,-0.20866,-0.08282,0.15344,0.41358,49270.872,4.755838474,-0.198,-0.273,-0.169,0.118,-0.142
7/1/2013,SWE,SEK,Sweden,41.61,6.7583,6.15687377,0.35118,0.32139,0.53153,0.92604,1.36043,57638.234,5.112610178,0.246,0.129,0.291,0.737,0.332
7/1/2013,THA,THB,Thailand,89,31.275,2.845723421,-0.37548,-0.38925,-0.29212,-0.10978,0.091,5394.714,2.885025229,0.021,-0.076,0.057,0.423,0.091
7/1/2013,TUR,TRY,Turkey,8.5,1.95745,4.342384224,-0.04703,-0.06804,0.08018,0.35842,0.66479,10362.609,3.096848784,0.451,0.314,0.503,1.023,0.551
7/1/2013,TWN,TWD,Taiwan,79,30.0285,2.630834041,-0.42264,-0.43537,-0.34558,-0.177,0.00861,20082.918,3.511308109,-0.225,-0.298,-0.197,0.081,-0.171
7/1/2013,UKR,UAH,Ukraine,19,8.155,2.329858982,-0.48869,-0.49996,-0.42044,-0.27115,-0.10678,,,,,,,
7/1/2013,URY,UYU,Uruguay,105,21.085,4.979843491,0.09287,0.06878,0.23875,0.55784,0.90918,,,,,,,
7/1/2013,USA,USD,United States,4.556666667,1,4.556666667,0,-0.02205,0.13348,0.42545,0.74694,48327.861,4.715629906,0,-0.094,0.036,0.394,0.069
7/1/2013,ZAF,ZAR,South Africa,22.5,10.04725,2.239418746,-0.50854,-0.51938,-0.44294,-0.29945,-0.14145,8078.451,2.99945573,-0.227,-0.3,-0.2,0.077,-0.174
1/1/2014,ARE,AED,UAE,12,3.673,3.267084127,-0.29348,-0.34156,-0.29388,0.09864,0.19097,,,,,,,
1/1/2014,ARG,ARS,Argentina,21,6.92125,3.034134008,-0.34385,-0.38851,-0.34423,0.0203,0.10605,10959.082,3.136148629,0.026,-0.12,-0.069,0.557,0.014
1/1/2014,AUS,AUD,Australia,5.05,1.128859288,4.473542499,-0.03257,-0.09841,-0.03312,0.50434,0.63077,66371.218,5.756245671,-0.176,-0.293,-0.252,0.251,-0.186
1/1/2014,BRA,BRL,Brazil,12.4,2.36305,5.247455619,0.13479,0.05756,0.13414,0.76458,0.91289,12788.551,3.222652898,0.727,0.482,0.567,1.621,0.706
1/1/2014,CAN,CAD,Canada,5.54,1.1051,5.013120985,0.08411,0.01033,0.0835,0.68578,0.82746,50496.043,5.005606875,0.062,-0.089,-0.036,0.612,0.049
1/1/2014,CHE,CHF,Switzerland,6.5,0.91005,7.1424647,0.54459,0.43948,0.54372,1.40183,1.60369,83072.845,6.545962268,0.157,-0.007,0.05,0.756,0.143
1/1/2014,CHL,CLP,Chile,2000,541.95,3.690377341,-0.20194,-0.25625,-0.20239,0.24098,0.34528,14403.111,3.29899545,0.186,0.018,0.077,0.801,0.172
1/1/2014,CHN,CNY,China,16.6,6.0513,2.743212202,-0.40677,-0.44714,-0.4071,-0.07753,0,5416.668,2.874082165,0.012,-0.131,-0.081,0.536,0
1/1/2014,COL,COP,Colombia,8600,1982.795,4.337311724,-0.06203,-0.12587,-0.06257,0.45853,0.58111,7114.33,2.954354097,0.557,0.336,0.413,1.363,0.538
1/1/2014,CRI,CRC,Costa Rica,2150,501.92,4.283551164,-0.07366,-0.1367,-0.07419,0.44045,0.56151,,,,,,,
1/1/2014,CZE,CZK,Czech Republic,70.45,20.2838,3.473215078,-0.2489,-0.30002,-0.24933,0.16795,0.26611,20435.875,3.584247531,0.027,-0.118,-0.067,0.56,0.015
1/1/2014,DNK,DKK,Denmark,28.5,5.5014,5.180499509,0.12031,0.04407,0.11967,0.74207,0.88848,59708.962,5.441228808,0.01,-0.134,-0.084,0.533,-0.002
1/1/2014,EGY,EGP,Egypt,16.93,6.961,2.432121822,-0.47404,-0.50984,-0.47434,-0.18214,-0.1134,2931.827,2.756589409,-0.064,-0.197,-0.151,0.42,-0.076
1/1/2014,EUZ,EUR,Euro area,3.657962724,0.737218475,4.961843535,0.07302,0,0.07241,0.66854,0.80877,40137.01059,4.51579233,0.165,0,0.058,0.769,0.151
1/1/2014,GBR,GBP,Britain,2.79,0.603009015,4.6267965,0.00057,-0.06752,0,0.55587,0.68663,38811.424,4.453113542,0.102,-0.054,0,0.672,0.089
1/1/2014,HKG,HKD,Hong Kong,18,7.75785,2.320230476,-0.49824,-0.53239,-0.49852,-0.21977,-0.15419,34259.337,4.237873514,-0.419,-0.502,-0.473,-0.119,-0.426
1/1/2014,HUN,HUF,Hungary,860,223.09705,3.854824616,-0.16637,-0.22311,-0.16685,0.29628,0.40522,14050.009,3.282299441,0.245,0.069,0.13,0.89,0.23
1/1/2014,IDN,IDR,Indonesia,27939,12140,2.301400329,-0.50231,-0.53618,-0.50259,-0.2261,-0.16106,3511.799,2.784012697,-0.123,-0.248,-0.204,0.331,-0.134
